PlayerID,Player,Squad,League,Pos
11127,Mikel Goti,Real Sociedad,La Liga,MF
11128,Moussa Diarra,Alavés,La Liga,DF
11129,Naci Ünüvar,Espanyol,La Liga,"MF,DF"
11130,Naim García,Leganés,La Liga,MF
11131,Natan,Betis,La Liga,DF
11132,Nayef Aguerd,Real Sociedad,La Liga,DF
11133,Nicolas Pépé,Villarreal,La Liga,"FW,MF"
11134,Noah Darvich,Barcelona,La Liga,MF
11135,Oier Gastesi,Athletic Club,La Liga,GK
11136,Oliver Mcburnie,Las Palmas,La Liga,FW
11137,Omar Janneh,Atlético Madrid,La Liga,FW
11138,Omar Sadik,Espanyol,La Liga,FW
11139,Orri Steinn Óskarsson,Real Sociedad,La Liga,FW
11140,Pablo Cruz,Sevilla,La Liga,MF
11141,Pablo Garcia,Betis,La Liga,FW
11142,Papa Ba,Girona,La Liga,MF
11143,Pau Cabanes,Alavés,La Liga,"MF,FW"
11144,Pau Navarro,Villarreal,La Liga,DF
11145,Pedro Díaz,Rayo Vallecano,La Liga,MF
11146,Peio Canales,Athletic Club,La Liga,"MF,FW"
11147,Pelayo Fernandez,Rayo Vallecano,La Liga,DF
11148,Peque,Sevilla,La Liga,"MF,FW"
11149,Pica,Alavés,La Liga,DF
11150,Rafa Fernández,Osasuna,La Liga,GK
11151,Rafael Bauza,Espanyol,La Liga,MF
11152,Ramón Martínez,Sevilla,La Liga,DF
11153,Raúl Asencio,Real Madrid,La Liga,DF
11154,Raúl Chasco,Valladolid,La Liga,DF
11156,Raúl Martínez,Girona,La Liga,MF
11157,Raúl Moro,Valladolid,La Liga,"MF,FW"
11158,Roberto Férnandez,Espanyol,La Liga,FW
11159,Rodrigo Abajas,Valencia,La Liga,DF
11160,Roger Hinojo,Espanyol,La Liga,DF
11161,Romain Perraud,Betis,La Liga,DF
11162,Rubén Gómez,Villarreal,La Liga,GK
11163,Rudy Kohon,Betis,La Liga,DF
11164,Santiago Mouriño,Alavés,La Liga,DF
11165,Scott Mckenna,Las Palmas,La Liga,DF
11166,Sebastian Wade,Mallorca,La Liga,DF
11167,Sergi,Leganés,La Liga,DF
11168,Sergi Dominguez,Barcelona,La Liga,DF
11169,Sergio Arribas,Betis,La Liga,DF
11170,Sergio Lozano,Rayo Vallecano,La Liga,DF
11171,Sergio Ruiz,Las Palmas,La Liga,FW
11172,Sergio Viera,Las Palmas,La Liga,MF
11173,Seydouba Cissé,Leganés,La Liga,MF
11174,Sixtus Ogbuehi,Osasuna,La Liga,FW
11175,Stanko Jurić,Valladolid,La Liga,MF
11176,Stefan Bajcetic,Las Palmas,La Liga,"MF,DF"
11177,Stipe Biuk,Valladolid,La Liga,"FW,MF"
11178,Stoichkov,Alavés,La Liga,"MF,FW"
11179,Tajon Buchanan,Inter,Serie A,"DF,FW"
11180,Tamás Nikitscher,Valladolid,La Liga,"MF,DF"
11181,Thiago Ojeda,Villarreal,La Liga,MF
11182,Thierno Barry,Villarreal,La Liga,FW
11183,Tomás Conechny,Alavés,La Liga,"FW,MF"
11184,Toni Fernández,Barcelona,La Liga,MF
11185,Toni Martínez,Alavés,La Liga,FW
11186,Valentin Rosier,Leganés,La Liga,DF
11187,Valentín Barco,Brighton,Premier League,"DF,MF"
11188,Valentín Pezzolesi,Las Palmas,La Liga,DF
11189,Victor Valdepeñas,Real Madrid,La Liga,DF
11190,Viti,Las Palmas,La Liga,DF
11191,Vladyslav Krapyvtsov,Girona,La Liga,GK
11192,Víctor Meseguer,Valladolid,La Liga,MF
11193,Víctor Muñoz,Real Madrid,La Liga,"FW,DF"
11194,Víctor Puig,Las Palmas,La Liga,GK
11195,Walid Cheddira,Espanyol,La Liga,FW
11196,Warren Madrigal,Valencia,La Liga,MF
11197,Willy Kambwala,Villarreal,La Liga,DF
11198,Wojciech Szczęsny,Barcelona,La Liga,GK
11199,Xavier Moreno,Valladolid,La Liga,FW
11200,Yan Diomandé,Leganés,La Liga,"MF,FW"
11201,Yaser Asprilla,Girona,La Liga,"FW,MF"
11202,Youssef Lekhedim,Real Madrid,La Liga,DF
11203,Yvan Neyou,Leganés,La Liga,MF
11204,Álex Gil,Leganés,La Liga,MF
11205,Álex Valle,Barcelona,La Liga,DF
11206,Álvaro Abajas,Leganés,La Liga,GK
11207,Álvaro Cortés,Barcelona,La Liga,DF
11208,Álvaro Pascual,Sevilla,La Liga,FW
11209,Álvaro Djaló,Athletic Club,La Liga,FW
11210,Ángel Ortíz,Betis,La Liga,DF
13049,André Ayew,Le Havre,Ligue 1,FW
13136,Steve Mandanda,Rennes,Ligue 1,GK
13277,Alexandre Lacazette,Lyon,Ligue 1,FW
13291,Brice Maubleu,Saint-Étienne,Ligue 1,GK
13324,Jordan Ayew,Crystal Palace,Premier League,"FW,MF"
13404,Idrissa Gana Gueye,Everton,Premier League,MF
13429,Massadio Haïdara,Brest,Ligue 1,DF
13433,Nampalys Mendy,Lens,Ligue 1,MF
13436,Nicolas Pallois,Nantes,Ligue 1,DF
13452,Rémy Cabella,Lille,Ligue 1,"FW,MF"
13464,Willy Boly,Nott'ham Forest,Premier League,DF
13468,Abdoulaye Bamba,Angers,Ligue 1,DF
13472,Adrien Thomasson,Lens,Ligue 1,MF
13479,Andy Delort,Montpellier,Ligue 1,FW
13485,Benjamin André,Lille,Ligue 1,MF
13507,Donovan Léon,Auxerre,Ligue 1,GK
13521,Jean-Daniel Akpa-Akpro,Monza,Serie A,MF
13526,Joseph Lopy,Angers,Ligue 1,"DF,MF"
13529,Kenny Lala,Brest,Ligue 1,DF
13581,Adrien Rabiot,Marseille,Ligue 1,MF
13587,Anthony Lopes,Lyon,Ligue 1,GK
13594,Brendan Chardonnet,Brest,Ligue 1,DF
13606,Djibril Sidibé,Toulouse,Ligue 1,DF
13618,Florian Thauvin,Udinese,Serie A,"FW,MF"
13631,Issiaga Sylla,Montpellier,Ligue 1,DF
13640,Jordan Ferri,Montpellier,Ligue 1,MF
13663,Mario Lemina,Wolves,Premier League,"MF,DF"
13676,Neal Maupay,Everton,Premier League,"FW,MF"
13696,Wahbi Khazri,Montpellier,Ligue 1,"FW,MF"
13701,Abdoulaye Touré,Le Havre,Ligue 1,MF
13718,Birama Touré,Montpellier,Ligue 1,"MF,DF"
13720,Brice Samba,Lens,Ligue 1,GK
13729,Cédric Hountondji,Angers,Ligue 1,DF
13761,Jordan Veretout,Lyon,Ligue 1,MF
13780,Marquinhos,Paris S-G,Ligue 1,DF
13781,Mathieu Gorgelin,Le Havre,Ligue 1,GK
13783,Maxime Dupé,Nice,Ligue 1,GK
13789,Morgan Sanson,Nice,Ligue 1,MF
13806,Saïd Benrahma,Lyon,Ligue 1,"FW,MF"
13811,Théo Pellenard,Auxerre,Ligue 1,DF
13815,Wesley Saïd,Lens,Ligue 1,FW
13844,Benjamin Bourigeaud,Rennes,Ligue 1,MF
13848,Bernardo Silva,Manchester City,Premier League,"MF,FW"
13864,Dennis Appiah,Saint-Étienne,Ligue 1,DF
13868,Dimitry Bertaud,Montpellier,Ligue 1,GK
13885,Florian Sotoca,Lens,Ligue 1,"FW,MF"
13888,Frederic Guilbert,Lecce,Serie A,DF
13889,Gautier Lloris,Le Havre,Ligue 1,DF
13899,Jean-Eudes Aholou,Angers,Ligue 1,MF
13908,José Luis Palomino,Cagliari,Serie A,DF
13928,Marc-Aurèle Caillard,Lille,Ligue 1,GK
13929,Marcus Coco,Nantes,Ligue 1,DF
13936,Maxwel Cornet,Genoa,Serie A,"FW,MF"
13939,Mike Maignan,Milan,Serie A,GK
13953,Presnel Kimpembe,Paris S-G,Ligue 1,DF
13979,Valentin Rongier,Marseille,Ligue 1,"MF,DF"
13984,Wylan Cyprien,Parma,Serie A,MF
13997,Alban Lafont,Nantes,Ligue 1,GK
14003,Alexandre Olliero,Reims,Ligue 1,GK
14006,Alois Confais,Le Havre,Ligue 1,MF
14019,Carlens Arcus,Angers,Ligue 1,DF
14032,Denis Petrić,Lens,Ligue 1,GK
14051,Gaëtan Laborde,Nice,Ligue 1,FW
14052,Gaëtan Perrin,Auxerre,Ligue 1,"MF,FW"
14056,Hassane Kamara,Udinese,Serie A,DF
14062,Issa Diop,Fulham,Premier League,DF
14081,Kelvin Amian,Nantes,Ligue 1,DF
14087,Lassana Coulibaly,Lecce,Serie A,MF
14091,Ludovic Blas,Rennes,Ligue 1,"MF,FW"
14095,Mathieu Cafaro,Saint-Étienne,Ligue 1,"MF,FW"
14110,Odsonne Édouard,Crystal Palace,Premier League,"MF,FW"
14123,Pierrick Capelle,Angers,Ligue 1,MF
14128,Ricardo Pereira,Leicester City,Premier League,DF
14132,Romain Del Castillo,Brest,Ligue 1,FW
14137,Samuel Grandsir,Le Havre,Ligue 1,"MF,FW"
14139,Seko Fofana,Rennes,Ligue 1,MF
14144,Stephan El Shaarawy,Roma,Serie A,"DF,MF"
14193,Boubacar Kamara,Aston Villa,Premier League,MF
14196,Christopher Operi,Le Havre,Ligue 1,"DF,FW"
14209,Fodé Ballo-Touré,Le Havre,Ligue 1,"DF,MF"
14213,Gabriel Magalhães,Arsenal,Premier League,DF
14222,Hugo Magnetti,Brest,Ligue 1,MF
14223,Ibrahim Sangaré,Nott'ham Forest,Premier League,MF
14226,Ismaila Sarr,Crystal Palace,Premier League,MF
14230,Jean Butez,Como,Serie A,GK
14236,Jonathan Ikone,Como,Serie A,FW
14248,Karl-Johan Johnsson,Strasbourg,Ligue 1,GK
14256,Lois Diony,Angers,Ligue 1,FW
14264,Malang Sarr,Lens,Ligue 1,DF
14265,Mario Balotelli,Genoa,Serie A,"FW,MF"
14272,Mickael Nade,Saint-Étienne,Ligue 1,DF
14286,Pierre Lees-Melou,Brest,Ligue 1,MF
14298,Rémy Descamps,Lyon,Ligue 1,GK
14318,Yann Karamoh,Torino,Serie A,"MF,FW"
14319,Yoane Wissa,Brentford,Premier League,FW
14322,Yunis Abdelhamid,Saint-Étienne,Ligue 1,DF
14323,Yves Bissouma,Tottenham,Premier League,MF
14331,Adrien Tameze,Torino,Serie A,"MF,DF"
14336,Amine Gouiri,Marseille,Ligue 1,"FW,MF"
14340,Antoine Bernede,Hellas Verona,Serie A,MF
14342,Assane Dioussé,Auxerre,Ligue 1,MF
14351,Bryan Mbeumo,Brentford,Premier League,FW
14369,Elisha Owusu,Auxerre,Ligue 1,MF
14382,Hernani,Parma,Serie A,MF
14383,Hervé Koffi,Lens,Ligue 1,GK
14385,Ibrahima Niane,Angers,Ligue 1,FW
14386,Ignatius Ganago,Nantes,Ligue 1,"FW,MF"
14401,Junior Sambia,Empoli,Serie A,"DF,FW"
14405,Keita Baldé,Monza,Serie A,FW
14406,Kenny Tete,Fulham,Premier League,DF
14414,Mahdi Camara,Brest,Ligue 1,"MF,FW"
14419,Maxime Bernauer,Saint-Étienne,Ligue 1,DF
14428,Oualid El Hajjam,Le Havre,Ligue 1,DF
14429,Oumar Solet,Udinese,Serie A,DF
14433,Pietro Pellegri,Empoli,Serie A,FW
14438,Raphaël Adiceam,Auxerre,Ligue 1,GK
14439,Rayan Aït-Nouri,Wolves,Premier League,DF
14442,Romain Faivre,Brest,Ligue 1,"MF,FW"
14443,Ruben Aguilar,Lens,Ligue 1,"DF,MF"
14458,Tanguy Ndombele,Nice,Ligue 1,MF
14465,Timothy Weah,Juventus,Serie A,"DF,FW"
14470,Yacine Adli,Fiorentina,Serie A,MF
14474,Yehvann Diouf,Reims,Ligue 1,GK
14475,Yoann Salmier,Le Havre,Ligue 1,DF
14477,Youri Tielemans,Aston Villa,Premier League,MF
14485,Aleksandr Golovin,Monaco,Ligue 1,"MF,FW"
14490,Anthony Briançon,Saint-Étienne,Ligue 1,DF
14500,Axel Disasi,Aston Villa,Premier League,DF
14502,Bafodé Diakité,Lille,Ligue 1,DF
14503,Benoît Badiashile,Chelsea,Premier League,DF
14507,Carlos Vinícius,Fulham,Premier League,"MF,FW"
14511,Cheikh Niasse,Hellas Verona,Serie A,MF
14517,Duje Ćaleta-Car,Lyon,Ligue 1,DF
14523,Emil Krafth,Newcastle Utd,Premier League,DF
14526,Farid El Melali,Angers,Ligue 1,FW
14538,Han-Noah Massengo,Auxerre,Ligue 1,MF
14552,Jonathan Gradit,Lens,Ligue 1,DF
14554,Jordan Lefort,Angers,Ligue 1,DF
14566,Khéphren Thuram,Juventus,Serie A,MF
14569,Leandro Paredes,Roma,Serie A,MF
14578,Léo Pétrot,Saint-Étienne,Ligue 1,DF
14586,Matz Sels,Nott'ham Forest,Premier League,GK
14587,Maxence Caqueret,Como,Serie A,MF
14607,Rafael Leão,Milan,Serie A,FW
14610,Remi Oudin,Lecce,Serie A,"MF,FW"
14621,Sofiane Diop,Nice,Ligue 1,"MF,FW"
14629,Théo Sainte-Luce,Montpellier,Ligue 1,DF
14632,Toma Bašić,Lazio,Serie A,MF
14633,Téji Savanier,Montpellier,Ligue 1,MF
14636,Wesley Fofana,Chelsea,Premier League,DF
14637,William Saliba,Arsenal,Premier League,DF
14640,Yann Gboho,Toulouse,Ligue 1,"MF,FW"
14645,Youssouf Fofana,Milan,Serie A,MF
14646,Zeki Çelik,Roma,Serie A,DF
14659,Arnaud Kalimuendo,Rennes,Ligue 1,"FW,MF"
14662,Balthazar Pierret,Lecce,Serie A,MF
14665,Boubacar Traoré,Wolves,Premier League,MF
14667,Bruno Guimarães,Newcastle Utd,Premier League,MF
14676,Domagoj Bradarić,Hellas Verona,Serie A,DF
14682,Evann Guessand,Nice,Ligue 1,"FW,MF"
14684,Fabien Centonze,Nantes,Ligue 1,DF
14688,Gautier Larsonneur,Saint-Étienne,Ligue 1,GK
14690,Georges Mikautadze,Lyon,Ligue 1,FW
14693,Haris Belkebla,Angers,Ligue 1,MF
14697,Hianga Mananga Mbock,Brest,Ligue 1,MF
14698,Hicham Boudaoui,Nice,Ligue 1,MF
14709,Jean Onana,Genoa,Serie A,MF
14710,Jean-Charles Castelletto,Nantes,Ligue 1,"DF,MF"
14711,Jean-Kevin Duverne,Nantes,Ligue 1,DF
14712,Jean-Ricner Bellegarde,Wolves,Premier League,"MF,FW"
14714,Joachim Andersen,Crystal Palace,Premier League,DF
14716,Joris Chotard,Montpellier,Ligue 1,MF
14720,Lamine Fomba,Saint-Étienne,Ligue 1,MF
14725,Lucas Da Cunha,Como,Serie A,MF
14727,Lucas Gourna-Douath,Roma,Serie A,MF
14730,Mama Samba Baldé,Brest,Ligue 1,FW
14733,Marcin Bułka,Nice,Ligue 1,GK
14735,Marshall Munetsi,Reims,Ligue 1,MF
14736,Mathias Pereira Lage,Brest,Ligue 1,"FW,MF"
14741,Melvin Bard,Nice,Ligue 1,"DF,MF"
14751,Pierre Kalulu,Juventus,Serie A,DF
14753,Raoul Bellanova,Atalanta,Serie A,DF
14754,Rayan Cherki,Lyon,Ligue 1,"FW,MF"
14764,Stephy Mavididi,Leicester City,Premier League,FW
14767,Thomas Delaine,Strasbourg,Ligue 1,DF
14777,Yvann Macon,Saint-Étienne,Ligue 1,DF
14778,Zinedine Ferhat,Angers,Ligue 1,"FW,MF"
14779,Zinédine Ould Khaled,Angers,Ligue 1,MF
14782,Abdoulaye Niakhate Ndiaye,Brest,Ligue 1,DF
14790,Adrien Truffert,Rennes,Ligue 1,"DF,MF"
14791,Aimen Moueffek,Saint-Étienne,Ligue 1,MF
14799,Andy Diouf,Lens,Ligue 1,MF
14801,Antoine Mendy,Nice,Ligue 1,DF
14804,Bamba Dieng,Angers,Ligue 1,FW
14813,Boubakar Kouyaté,Montpellier,Ligue 1,DF
14821,Cheick Doucouré,Crystal Palace,Premier League,MF
14825,Dan Ndoye,Bologna,Serie A,FW
14828,David Costa,Lens,Ligue 1,"MF,FW"
14831,Dilane Bakwa,Strasbourg,Ligue 1,"MF,DF"
14834,Eliot Matazo,Monaco,Ligue 1,MF
14835,Enzo Ebosse,Udinese,Serie A,DF
14836,Enzo Le Fée,Roma,Serie A,MF
14843,Facundo Medina,Lens,Ligue 1,DF
14844,Flavius Daniliuc,Hellas Verona,Serie A,DF
14856,Jeremy Doku,Manchester City,Premier League,"FW,MF"
14857,Jonathan Clauss,Nice,Ligue 1,"DF,MF"
14858,Jonathan David,Lille,Ligue 1,FW
14860,Jordan Lotomba,Nice,Ligue 1,"MF,DF"
14863,Jérémy Le Douaron,Brest,Ligue 1,FW
14869,Krépin Diatta,Monaco,Ligue 1,"DF,FW"
14872,Lesley Ugochukwu,Southampton,Premier League,MF
14873,Lilian Brassier,Marseille,Ligue 1,DF
14874,Lorenz Assignon,Rennes,Ligue 1,"DF,MF"
14877,Lucas Chevalier,Lille,Ligue 1,GK
14878,Lucas Paquetá,West Ham,Premier League,"MF,FW"
14879,Luis Henrique,Marseille,Ligue 1,"DF,FW"
14885,Malo Gusto,Chelsea,Premier League,DF
14889,Marvin Senaya,Strasbourg,Ligue 1,DF
14892,Matthis Abline,Nantes,Ligue 1,FW
14893,Mattia De Sciglio,Empoli,Serie A,DF
14898,Moise Kean,Fiorentina,Serie A,FW
14914,Oussama Targhalline,Le Havre,Ligue 1,MF
14917,Pape Matar Sarr,Tottenham,Premier League,MF
14918,Pedro Chirivella,Nantes,Ligue 1,MF
14919,Quentin Merlin,Marseille,Ligue 1,DF
14920,Radosław Majecki,Monaco,Ligue 1,GK
14924,Saidou Sow,Nantes,Ligue 1,DF
14925,Salim Ben Seghir,Marseille,Ligue 1,FW
14928,Sekou Mara,Strasbourg,Ligue 1,"FW,MF"
14930,Sinaly Diomande,Auxerre,Ligue 1,DF
14932,Strahinja Pavlović,Milan,Serie A,DF
14934,Sven Botman,Newcastle Utd,Premier League,DF
14936,Teddy Boulhendi,Nice,Ligue 1,GK
14937,Terem Moffi,Nice,Ligue 1,FW
14938,Thibault De Smet,Reims,Ligue 1,DF
14940,Timothee Pembele,Le Havre,Ligue 1,DF
14943,Trevoh Chalobah,Chelsea,Premier League,DF
14949,Vito Mannone,Lille,Ligue 1,GK
14951,Warmed Omari,Lyon,Ligue 1,DF
14955,Wout Faes,Leicester City,Premier League,DF
14968,Akim Zedadka,Lille,Ligue 1,DF
14973,Alidu Seidu,Rennes,Ligue 1,DF
14975,Amadou Onana,Aston Villa,Premier League,MF
14979,Angel Gomes,Lille,Ligue 1,MF
14982,Arthur Desmas,Le Havre,Ligue 1,GK
14983,Axel Camblan,Brest,Ligue 1,"MF,FW"
14986,Azor Matusiwa,Rennes,Ligue 1,MF
14989,Bamo Meïté,Marseille,Ligue 1,DF
14992,Bilal Brahimi,Nice,Ligue 1,MF
14993,Bilal Nadir,Marseille,Ligue 1,MF
14995,Bradley Barcola,Paris S-G,Ligue 1,FW
14996,Bradley Locko,Brest,Ligue 1,DF
15005,Carlos Baleba,Brighton,Premier League,MF
15007,Christopher Wooh,Rennes,Ligue 1,DF
15008,Dango Ouattara,Bournemouth,Premier League,FW
15013,Deiver Machado,Lens,Ligue 1,"DF,MF"
15019,Désiré Doué,Paris S-G,Ligue 1,"FW,MF"
15020,Edon Zhegrova,Lille,Ligue 1,"FW,MF"
15023,Emerson Palmieri,West Ham,Premier League,DF
15024,Enzo Tchato,Montpellier,Ligue 1,DF
15029,Falaye Sacko,Montpellier,Ligue 1,DF
15030,Fali Candé,Venezia,Serie A,DF
15033,Florian Tardieu,Saint-Étienne,Ligue 1,MF
15034,Frank Magri,Toulouse,Ligue 1,"FW,MF"
15036,Félix Lemaréchal,Strasbourg,Ligue 1,"MF,FW"
15037,Gabriel Bares,Montpellier,Ligue 1,"MF,DF"
15038,Gabriel Gudmundsson,Lille,Ligue 1,DF
15041,Gauthier Gallon,Rennes,Ligue 1,GK
15045,Gianluigi Donnarumma,Paris S-G,Ligue 1,GK
15046,Gideon Mensah,Auxerre,Ligue 1,DF
15048,Grégoire Coudert,Brest,Ligue 1,GK
15051,Habib Diarra,Strasbourg,Ligue 1,"MF,FW"
15058,Ismaël Doukouré,Strasbourg,Ligue 1,"DF,MF"
15060,Jacques Ekomie,Angers,Ligue 1,"DF,FW"
15063,Jens Cajuste,Ipswich Town,Premier League,MF
15064,Jim Allevinah,Angers,Ligue 1,FW
15073,Junior Mwanga,Le Havre,Ligue 1,MF
15075,Kamaldeen Sulemana,Southampton,Premier League,"FW,MF"
15076,Kamory Doumbia,Brest,Ligue 1,"MF,FW"
15079,Karol Fila,Strasbourg,Ligue 1,MF
15083,Leny Yoro,Manchester Utd,Premier League,DF
15087,Louis Mouton,Saint-Étienne,Ligue 1,MF
15088,Loum Tchaouna,Lazio,Serie A,"FW,MF"
15096,Maghnes Akliouche,Monaco,Ligue 1,"FW,MF"
15100,Marco Bizot,Brest,Ligue 1,GK
15102,Martin Adeline,Reims,Ligue 1,MF
15103,Martin Satriano,Lens,Ligue 1,"FW,DF"
15107,Maxime Busi,Reims,Ligue 1,DF
15113,Mohamed Lamine Bayo,Lille,Ligue 1,FW
15122,Nordine Kandil,Strasbourg,Ligue 1,MF
15124,Nuno Mendes,Paris S-G,Ligue 1,DF
15128,Pablo Rosario,Nice,Ligue 1,"MF,DF"
15132,Przemysław Frankowski,Lens,Ligue 1,DF
15154,Vanderson,Monaco,Ligue 1,DF
15164,Yassin Belkhdim,Angers,Ligue 1,MF
15165,Yllan Okou,Hellas Verona,Serie A,DF
15170,Abdallah Sima,Brest,Ligue 1,"FW,MF"
15171,Achraf Dari,Brest,Ligue 1,DF
15174,Ado Onaiwu,Auxerre,Ligue 1,"MF,FW"
15175,Alan Do Marcolino,Rennes,Ligue 1,FW
15178,Alexsandro Ribeiro,Lille,Ligue 1,DF
15181,Amine Salama,Reims,Ligue 1,FW
15188,Axel Gueguin,Montpellier,Ligue 1,FW
15191,Badredine Bouanani,Nice,Ligue 1,"MF,FW"
15204,Christian Mawissa,Monaco,Ligue 1,DF
15209,Denis Genreau,Toulouse,Ligue 1,MF
15210,Djed Spence,Tottenham,Premier League,DF
15212,Edan Diop,Monaco,Ligue 1,MF
15213,Edhy Zuliani,Toulouse,Ligue 1,DF
15214,Eduard Sobol,Strasbourg,Ligue 1,DF
15217,Eliesse Ben Seghir,Monaco,Ligue 1,"MF,FW"
15218,Emmanuel Agbadou,Reims,Ligue 1,DF
15222,Folarin Balogun,Monaco,Ligue 1,FW
15226,Gabriel Suazo,Toulouse,Ligue 1,DF
15231,Guela Doué,Strasbourg,Ligue 1,DF
15234,Himad Abdelli,Angers,Ligue 1,"MF,FW"
15236,Ibrahim Salah,Brest,Ligue 1,FW
15239,Ilyes Housni,Le Havre,Ligue 1,"FW,MF"
15240,Ionuț Radu,Venezia,Serie A,GK
15241,Ismaily,Lille,Ligue 1,DF
15242,Ismaëlo Ganiou,Lens,Ligue 1,DF
15249,Johann Lepenant,Nantes,Ligue 1,MF
15253,Jubal,Auxerre,Ligue 1,DF
15254,Julien Le Cardinal,Brest,Ligue 1,DF
15258,Junya Ito,Reims,Ligue 1,"FW,MF"
15259,Justin-Noël Kalumba,Angers,Ligue 1,"FW,MF"
15260,Jérémy Jacquet,Rennes,Ligue 1,DF
15265,Khalil Fayad,Montpellier,Ligue 1,"MF,FW"
15266,Kjetil Haug,Toulouse,Ligue 1,GK
15270,Kévin Danois,Auxerre,Ligue 1,MF
15272,Lassine Sinayoko,Auxerre,Ligue 1,"FW,MF"
15273,Lilian Raolisoa,Angers,Ligue 1,"DF,FW"
15278,Mamadou Diakhon,Reims,Ligue 1,"FW,MF"
15279,Mamadou Sarr,Strasbourg,Ligue 1,DF
15281,Mateusz Wieteska,Cagliari,Serie A,DF
15283,Mattia Viti,Empoli,Serie A,DF
15294,Mostafa Mohamed,Nantes,Ligue 1,FW
15299,Naatan Skyttä,Toulouse,Ligue 1,FW
15300,Nathan Zeze,Nantes,Ligue 1,DF
15303,Nicolás Tagliafico,Lyon,Ligue 1,DF
15308,Nuno Tavares,Lazio,Serie A,DF
15311,Ousmane Camara,Angers,Ligue 1,DF
15316,Paul Joly,Auxerre,Ligue 1,DF
15320,Rareş Ilie,Nice,Ligue 1,MF
15321,Rasmus Nicolaisen,Toulouse,Ligue 1,DF
15322,Rayan Raveloson,Auxerre,Ligue 1,"MF,DF"
15323,Reda Belahyane,Hellas Verona,Serie A,MF
15326,Robin Risser,Strasbourg,Ligue 1,GK
15327,Ross Barkley,Aston Villa,Premier League,MF
15329,Ruslan Malinovskyi,Genoa,Serie A,"MF,FW"
15333,Rémy Labeau Lascary,Lens,Ligue 1,"FW,MF"
15334,Sael Kumbedi,Lyon,Ligue 1,DF
15336,Samuel Gigot,Lazio,Serie A,DF
15345,Souleymane Touré,Udinese,Serie A,DF
15347,Soungoutou Magassa,Monaco,Ligue 1,MF
15352,Takumi Minamino,Monaco,Ligue 1,"MF,FW"
15358,Thijs Dallinga,Bologna,Serie A,FW
15360,Théo De Percin,Auxerre,Ligue 1,GK
15362,Tom Louchet,Nice,Ligue 1,"DF,MF"
15363,Tom Negrel,Auxerre,Ligue 1,GK
15367,Valentin Atangana Edoa,Reims,Ligue 1,MF
15371,Vitinha,Genoa,Serie A,"FW,MF"
15372,Warren Kamanzi,Toulouse,Ligue 1,"DF,MF"
15373,Warren Zaïre-Emery,Paris S-G,Ligue 1,"MF,DF"
15374,Wilson Odobert,Tottenham,Premier League,"FW,MF"
15375,Yacine Gaya,Angers,Ligue 1,DF
15376,Yahia Fofana,Angers,Ligue 1,GK
15381,Yaya Kader Fofana,Reims,Ligue 1,"MF,FW"
15386,Youssouf Ndayishimiye,Nice,Ligue 1,DF
15388,Zakaria Aboukhlal,Toulouse,Ligue 1,"MF,FW"
15390,Aaron Malouda,Lille,Ligue 1,FW
15391,Abakar Sylla,Strasbourg,Ligue 1,DF
15393,Abdoul Koné,Reims,Ligue 1,DF
15394,Abdukodir Khusanov,Lens,Ligue 1,DF
15398,Adama Bojang,Reims,Ligue 1,FW
15399,Adel Mahamoud,Nantes,Ligue 1,FW
15400,Adryelson,Lyon,Ligue 1,DF
15402,Ainsley Maitland-Niles,Lyon,Ligue 1,DF
15406,Amadou Koné,Reims,Ligue 1,MF
15407,Amidou Doumbouya,Nice,Ligue 1,DF
15408,Amir Richardson,Fiorentina,Serie A,MF
15409,Andrey Santos,Strasbourg,Ligue 1,MF
15411,Antoine Joujou,Le Havre,Ligue 1,"MF,FW"
15413,Aron Dønnum,Toulouse,Ligue 1,"DF,MF"
15414,Arouna Sangante,Le Havre,Ligue 1,DF
15415,Arthur Atta,Udinese,Serie A,"MF,FW"
15419,Ayanda Sishuba,Hellas Verona,Serie A,MF
15420,Ayyoub Bouaddi,Lille,Ligue 1,MF
15422,Bastien Meupiyou,Wolves,Premier League,DF
15423,Becir Omeragic,Montpellier,Ligue 1,DF
15430,Cher Ndour,Fiorentina,Serie A,"MF,DF"
15432,Clinton Mata,Lyon,Ligue 1,DF
15433,Cristian Cásseres Jr.,Toulouse,Ligue 1,MF
15434,Daler Kuzyaev,Le Havre,Ligue 1,MF
15435,Daouda Traoré,Nice,Ligue 1,MF
15436,Darryl Bakola,Marseille,Ligue 1,"DF,MF"
15437,Dehmaine Assoumani,Nantes,Ligue 1,"MF,FW"
15439,Diego Moreira,Strasbourg,Ligue 1,"DF,MF"
15440,Djaoui Cissé,Rennes,Ligue 1,MF
15443,Douglas,Nantes,Ligue 1,MF
15445,Elysée Logbo,Le Havre,Ligue 1,FW
15446,Emanuel Emegha,Strasbourg,Ligue 1,FW
15447,Emmanuel Sabbi,Le Havre,Ligue 1,"FW,MF"
15449,Enzo Mongo,Nantes,Ligue 1,DF
15450,Ernest Nuamah,Lyon,Ligue 1,"FW,MF"
15451,Ethan Mbappé,Lille,Ligue 1,"MF,FW"
15452,Etienne Youte Kinkoue,Le Havre,Ligue 1,DF
15453,Faris Pemi Moumbagna,Marseille,Ligue 1,FW
15459,Gonçalo Ramos,Paris S-G,Ligue 1,FW
15460,Guillaume Restes,Toulouse,Ligue 1,GK
